STALPBR,YEAR,DEPSUMBR,ASSET,CERT,ID
OH,1994,41337,446109,10283,1994_10283_10
OH,1994,11630,446109,10283,1994_10283_11
OH,1994,8221,446109,10283,1994_10283_12
OH,1994,12958,446109,10283,1994_10283_13
OH,1994,34252,446109,10283,1994_10283_15
OH,1994,11688,446109,10283,1994_10283_16
OH,1994,9531,446109,10283,1994_10283_17
OH,1994,19538,446109,10283,1994_10283_2
OH,1994,21553,446109,10283,1994_10283_3
OH,1994,29831,446109,10283,1994_10283_4
OH,1994,7315,446109,10283,1994_10283_5
OH,1994,10728,446109,10283,1994_10283_6
OH,1994,19332,446109,10283,1994_10283_7
OH,1994,6442,446109,10283,1994_10283_8
OH,1994,15980,446109,10283,1994_10283_9
AR,1994,42630,47261,1028,1994_1028_0
AR,1994,0,47261,1028,1994_1028_1
AR,1994,0,47261,1028,1994_1028_3
AR,1994,55103,109859,102,1994_102_0
AR,1994,6888,109859,102,1994_102_1
AR,1994,28535,109859,102,1994_102_2
AR,1994,7872,109859,102,1994_102_3
TN,1994,47659,226106,10302,1994_10302_0
TN,1994,20167,226106,10302,1994_10302_1
TN,1994,3775,226106,10302,1994_10302_10
TN,1994,16583,226106,10302,1994_10302_11
TN,1994,36282,226106,10302,1994_10302_2
TN,1994,9701,226106,10302,1994_10302_3
TN,1994,15025,226106,10302,1994_10302_4
TN,1994,15996,226106,10302,1994_10302_5
TN,1994,4479,226106,10302,1994_10302_6
TN,1994,7136,226106,10302,1994_10302_7
TN,1994,11109,226106,10302,1994_10302_8
TN,1994,14748,226106,10302,1994_10302_9
TN,1994,35689,52714,10303,1994_10303_0
TN,1994,11781,52714,10303,1994_10303_1
TN,1994,0,52714,10303,1994_10303_2
TN,1994,22093,25270,10306,1994_10306_0
TN,1994,27825,58824,10307,1994_10307_0
TN,1994,16675,58824,10307,1994_10307_1
TN,1994,8385,58824,10307,1994_10307_3
TN,1994,16050,20834,10308,1994_10308_0
TN,1994,2606,20834,10308,1994_10308_1
TN,1994,67603,205328,10309,1994_10309_0
TN,1994,8053,205328,10309,1994_10309_10
TN,1994,5809,205328,10309,1994_10309_11
TN,1994,21973,205328,10309,1994_10309_12
TN,1994,8523,205328,10309,1994_10309_13
TN,1994,758,205328,10309,1994_10309_14
TN,1994,6660,205328,10309,1994_10309_3
TN,1994,2991,205328,10309,1994_10309_4
TN,1994,6828,205328,10309,1994_10309_5
TN,1994,2250,205328,10309,1994_10309_6
TN,1994,8172,205328,10309,1994_10309_7
TN,1994,25131,205328,10309,1994_10309_8
TN,1994,16487,205328,10309,1994_10309_9
TN,1994,72254,120373,10310,1994_10310_0
TN,1994,21455,120373,10310,1994_10310_1
TN,1994,7151,120373,10310,1994_10310_2
TN,1994,0,120373,10310,1994_10310_3
TN,1994,0,120373,10310,1994_10310_4
TN,1994,3803,120373,10310,1994_10310_5
TN,1994,3909,120373,10310,1994_10310_6
TN,1994,705616,5130267,10313,1994_10313_0
TN,1994,28407,5130267,10313,1994_10313_1
TN,1994,10332,5130267,10313,1994_10313_100
TN,1994,10177,5130267,10313,1994_10313_101
TN,1994,7999,5130267,10313,1994_10313_102
TN,1994,34730,5130267,10313,1994_10313_103
TN,1994,23374,5130267,10313,1994_10313_104
TN,1994,29282,5130267,10313,1994_10313_105
TN,1994,58687,5130267,10313,1994_10313_109
TN,1994,21921,5130267,10313,1994_10313_110
TN,1994,73583,5130267,10313,1994_10313_111
TN,1994,25223,5130267,10313,1994_10313_112
TN,1994,31963,5130267,10313,1994_10313_113
TN,1994,32962,5130267,10313,1994_10313_115
TN,1994,11812,5130267,10313,1994_10313_116
TN,1994,57137,5130267,10313,1994_10313_117
TN,1994,20265,5130267,10313,1994_10313_118
TN,1994,63494,5130267,10313,1994_10313_119
TN,1994,14660,5130267,10313,1994_10313_120
TN,1994,2605,5130267,10313,1994_10313_121
TN,1994,13148,5130267,10313,1994_10313_122
TN,1994,5889,5130267,10313,1994_10313_123
TN,1994,27329,5130267,10313,1994_10313_125
TN,1994,4641,5130267,10313,1994_10313_126
TN,1994,14075,5130267,10313,1994_10313_127
TN,1994,25951,5130267,10313,1994_10313_128
TN,1994,5161,5130267,10313,1994_10313_129
TN,1994,73833,5130267,10313,1994_10313_13
TN,1994,0,5130267,10313,1994_10313_131
TN,1994,6471,5130267,10313,1994_10313_132
TN,1994,11351,5130267,10313,1994_10313_133
TN,1994,15299,5130267,10313,1994_10313_134
TN,1994,11094,5130267,10313,1994_10313_135
TN,1994,17973,5130267,10313,1994_10313_136
TN,1994,674,5130267,10313,1994_10313_137
TN,1994,2428,5130267,10313,1994_10313_138
TN,1994,29582,5130267,10313,1994_10313_15
TN,1994,44563,5130267,10313,1994_10313_17
TN,1994,45150,5130267,10313,1994_10313_18
TN,1994,56340,5130267,10313,1994_10313_19
TN,1994,62353,5130267,10313,1994_10313_2
TN,1994,84911,5130267,10313,1994_10313_21
TN,1994,45678,5130267,10313,1994_10313_22
TN,1994,0,5130267,10313,1994_10313_23
TN,1994,41523,5130267,10313,1994_10313_24
TN,1994,25517,5130267,10313,1994_10313_25
TN,1994,71437,5130267,10313,1994_10313_26
TN,1994,31144,5130267,10313,1994_10313_28
TN,1994,3381,5130267,10313,1994_10313_29
TN,1994,85314,5130267,10313,1994_10313_3
TN,1994,41548,5130267,10313,1994_10313_30
TN,1994,38444,5130267,10313,1994_10313_31
TN,1994,35937,5130267,10313,1994_10313_33
TN,1994,31200,5130267,10313,1994_10313_34
TN,1994,27970,5130267,10313,1994_10313_35
TN,1994,29965,5130267,10313,1994_10313_36
TN,1994,39224,5130267,10313,1994_10313_38
TN,1994,63368,5130267,10313,1994_10313_4
TN,1994,0,5130267,10313,1994_10313_41
TN,1994,49545,5130267,10313,1994_10313_42
TN,1994,55179,5130267,10313,1994_10313_43
TN,1994,13991,5130267,10313,1994_10313_44
TN,1994,58943,5130267,10313,1994_10313_45
TN,1994,19934,5130267,10313,1994_10313_46
TN,1994,110265,5130267,10313,1994_10313_47
TN,1994,14817,5130267,10313,1994_10313_48
TN,1994,14580,5130267,10313,1994_10313_49
TN,1994,20941,5130267,10313,1994_10313_50
TN,1994,101789,5130267,10313,1994_10313_51
TN,1994,22614,5130267,10313,1994_10313_52
TN,1994,10279,5130267,10313,1994_10313_53
TN,1994,16939,5130267,10313,1994_10313_54
TN,1994,17296,5130267,10313,1994_10313_55
TN,1994,6335,5130267,10313,1994_10313_57
TN,1994,12885,5130267,10313,1994_10313_58
TN,1994,135912,5130267,10313,1994_10313_59
TN,1994,25610,5130267,10313,1994_10313_60
TN,1994,82588,5130267,10313,1994_10313_61
TN,1994,32602,5130267,10313,1994_10313_62
TN,1994,44436,5130267,10313,1994_10313_63
TN,1994,20910,5130267,10313,1994_10313_64
TN,1994,31984,5130267,10313,1994_10313_65
TN,1994,35371,5130267,10313,1994_10313_66
TN,1994,97129,5130267,10313,1994_10313_67
TN,1994,0,5130267,10313,1994_10313_68
TN,1994,82050,5130267,10313,1994_10313_7
TN,1994,10001,5130267,10313,1994_10313_70
TN,1994,5355,5130267,10313,1994_10313_71
TN,1994,5367,5130267,10313,1994_10313_73
TN,1994,61339,5130267,10313,1994_10313_74
TN,1994,7586,5130267,10313,1994_10313_76
TN,1994,9813,5130267,10313,1994_10313_78
TN,1994,91320,5130267,10313,1994_10313_79
TN,1994,52635,5130267,10313,1994_10313_8
TN,1994,21638,5130267,10313,1994_10313_80
TN,1994,15850,5130267,10313,1994_10313_81
TN,1994,12310,5130267,10313,1994_10313_82
TN,1994,12315,5130267,10313,1994_10313_83
TN,1994,0,5130267,10313,1994_10313_84
TN,1994,9747,5130267,10313,1994_10313_86
TN,1994,10037,5130267,10313,1994_10313_87
TN,1994,32513,5130267,10313,1994_10313_88
TN,1994,21567,5130267,10313,1994_10313_93
TN,1994,28609,5130267,10313,1994_10313_95
TN,1994,97867,5130267,10313,1994_10313_96
TN,1994,21191,5130267,10313,1994_10313_97
TN,1994,18679,5130267,10313,1994_10313_98
TN,1994,11417,5130267,10313,1994_10313_99
TN,1994,32803,37193,10315,1994_10315_0
TN,1994,0,37193,10315,1994_10315_1
TN,1994,21812,24263,10316,1994_10316_0
TN,1994,36415,94894,10317,1994_10317_0
TN,1994,22085,94894,10317,1994_10317_1
TN,1994,18527,94894,10317,1994_10317_2
TN,1994,3715,94894,10317,1994_10317_3
TN,1994,96389,154643,10318,1994_10318_0
TN,1994,6722,154643,10318,1994_10318_1
TN,1994,12631,154643,10318,1994_10318_2
TN,1994,13627,154643,10318,1994_10318_3
TN,1994,10141,154643,10318,1994_10318_4
TN,1994,21777,35390,10319,1994_10319_0
TN,1994,11726,35390,10319,1994_10319_1
TN,1994,22515,26792,10320,1994_10320_0
TN,1994,16280,18825,10325,1994_10325_0
TX,1994,145100,175653,10326,1994_10326_0
TX,1994,0,175653,10326,1994_10326_1
TX,1994,22471,36070,10327,1994_10327_0
TX,1994,10826,36070,10327,1994_10327_2
AR,1994,493501,1678370,1032,1994_1032_0
AR,1994,29218,1678370,1032,1994_1032_1
AR,1994,18508,1678370,1032,1994_1032_11
AR,1994,4581,1678370,1032,1994_1032_12
AR,1994,63339,1678370,1032,1994_1032_13
AR,1994,21590,1678370,1032,1994_1032_14
AR,1994,2316,1678370,1032,1994_1032_19
AR,1994,7864,1678370,1032,1994_1032_24
AR,1994,7549,1678370,1032,1994_1032_27
AR,1994,6714,1678370,1032,1994_1032_28
AR,1994,8200,1678370,1032,1994_1032_33
AR,1994,16084,1678370,1032,1994_1032_34
AR,1994,5686,1678370,1032,1994_1032_38
AR,1994,46279,1678370,1032,1994_1032_4
AR,1994,65342,1678370,1032,1994_1032_40
AR,1994,10604,1678370,1032,1994_1032_41
AR,1994,9769,1678370,1032,1994_1032_42
AR,1994,15493,1678370,1032,1994_1032_43
AR,1994,42966,1678370,1032,1994_1032_44
AR,1994,42907,1678370,1032,1994_1032_45
AR,1994,11739,1678370,1032,1994_1032_47
AR,1994,12289,1678370,1032,1994_1032_48
AR,1994,16984,1678370,1032,1994_1032_50
AR,1994,14378,1678370,1032,1994_1032_51
AR,1994,54081,1678370,1032,1994_1032_53
AR,1994,586,1678370,1032,1994_1032_54
AR,1994,5537,1678370,1032,1994_1032_55
AR,1994,4359,1678370,1032,1994_1032_60
AR,1994,31139,1678370,1032,1994_1032_61
AR,1994,24185,1678370,1032,1994_1032_62
AR,1994,36345,1678370,1032,1994_1032_63
AR,1994,27279,1678370,1032,1994_1032_64
AR,1994,35640,1678370,1032,1994_1032_65
AR,1994,34111,1678370,1032,1994_1032_67
AR,1994,19360,1678370,1032,1994_1032_68
AR,1994,26625,1678370,1032,1994_1032_69
AR,1994,14107,1678370,1032,1994_1032_71
AR,1994,31874,1678370,1032,1994_1032_72
AR,1994,3998,1678370,1032,1994_1032_73
AR,1994,19291,1678370,1032,1994_1032_76
AR,1994,25520,1678370,1032,1994_1032_77
AR,1994,21361,1678370,1032,1994_1032_8
TX,1994,26673,29791,10330,1994_10330_0
TX,1994,18687,20480,10333,1994_10333_0
TX,1994,1740,2130,10334,1994_10334_0
TX,1994,40815,66586,10335,1994_10335_0
TX,1994,0,66586,10335,1994_10335_1
TX,1994,19571,66586,10335,1994_10335_2
TX,1994,979,66586,10335,1994_10335_3
TX,1994,27273,52255,10336,1994_10336_0
TX,1994,21699,52255,10336,1994_10336_2
AR,1994,88331,183825,1033,1994_1033_0
AR,1994,27178,183825,1033,1994_1033_1
AR,1994,15288,183825,1033,1994_1033_2
AR,1994,10192,183825,1033,1994_1033_3
AR,1994,6795,183825,1033,1994_1033_4
AR,1994,22083,183825,1033,1994_1033_5
TX,1994,45739,71253,10344,1994_10344_0
TX,1994,19122,71253,10344,1994_10344_1
TX,1994,19566,21297,10345,1994_10345_0
TX,1994,72702,81239,10346,1994_10346_0
TX,1994,43374,385001,10348,1994_10348_0
TX,1994,93620,385001,10348,1994_10348_1
TX,1994,20479,385001,10348,1994_10348_2
TX,1994,76066,385001,10348,1994_10348_3
TX,1994,0,385001,10348,1994_10348_4
TX,1994,0,385001,10348,1994_10348_5
TX,1994,23297,385001,10348,1994_10348_6
TX,1994,0,385001,10348,1994_10348_7
TX,1994,61438,385001,10348,1994_10348_8
TX,1994,27684,385001,10348,1994_10348_9
TX,1994,43074,63630,10349,1994_10349_0
TX,1994,12949,63630,10349,1994_10349_1
AR,1994,109082,142132,1034,1994_1034_0
AR,1994,2479,142132,1034,1994_1034_2
AR,1994,4866,142132,1034,1994_1034_3
AR,1994,0,142132,1034,1994_1034_5
AR,1994,4882,142132,1034,1994_1034_6
AR,1994,3653,142132,1034,1994_1034_7
TX,1994,20240,22401,10352,1994_10352_0
TX,1994,7468,14583,10354,1994_10354_0
TX,1994,5981,14583,10354,1994_10354_1
TX,1994,66635,78692,10355,1994_10355_0
TX,1994,23066,25476,10356,1994_10356_0
TX,1994,10844,35893,10359,1994_10359_0
TX,1994,21529,35893,10359,1994_10359_1
AR,1994,45361,65309,1035,1994_1035_0
AR,1994,10550,65309,1035,1994_1035_1
TX,1994,8793,53247,10360,1994_10360_0
TX,1994,14871,53247,10360,1994_10360_1
TX,1994,15809,53247,10360,1994_10360_2
TX,1994,9357,53247,10360,1994_10360_3
TX,1994,55612,79779,10361,1994_10361_0
TX,1994,0,79779,10361,1994_10361_1
TX,1994,0,79779,10361,1994_10361_2
TX,1994,17869,79779,10361,1994_10361_3
VA,1994,62899,136831,10362,1994_10362_0
VA,1994,20620,136831,10362,1994_10362_1
VA,1994,11761,136831,10362,1994_10362_2
VA,1994,20125,136831,10362,1994_10362_3
VA,1994,62315,183138,10363,1994_10363_0
VA,1994,3981,183138,10363,1994_10363_1
VA,1994,30849,183138,10363,1994_10363_2
VA,1994,19196,183138,10363,1994_10363_3
VA,1994,21953,183138,10363,1994_10363_4
VA,1994,15156,183138,10363,1994_10363_5
VA,1994,20912,26854,10371,1994_10371_0
VA,1994,13348,145892,10373,1994_10373_0
VA,1994,6669,145892,10373,1994_10373_1
VA,1994,13498,145892,10373,1994_10373_2
VA,1994,15341,145892,10373,1994_10373_3
VA,1994,44598,145892,10373,1994_10373_4
VA,1994,13284,145892,10373,1994_10373_5
VA,1994,13457,145892,10373,1994_10373_7
VA,1994,11619,145892,10373,1994_10373_8
WI,1994,18897,39081,10374,1994_10374_0
WI,1994,13812,39081,10374,1994_10374_1
WI,1994,2158,39081,10374,1994_10374_2
WI,1994,14701,19716,10375,1994_10375_0
WI,1994,40150,50397,10378,1994_10378_0
WI,1994,0,50397,10378,1994_10378_1
WI,1994,48482,57952,10380,1994_10380_0
WI,1994,35425,39095,10381,1994_10381_0
WI,1994,81071,95783,10382,1994_10382_0
WI,1994,2177,95783,10382,1994_10382_1
WI,1994,37398,54657,10383,1994_10383_0
WI,1994,7929,54657,10383,1994_10383_1
WI,1994,311,54657,10383,1994_10383_2
WI,1994,15423,19219,10384,1994_10384_0
IL,1994,5711,66580,1038,1994_1038_0
IL,1994,0,66580,1038,1994_1038_1
IL,1994,23510,66580,1038,1994_1038_2
IL,1994,31416,66580,1038,1994_1038_3
IL,1994,244003,401645,1039,1994_1039_0
IL,1994,10636,401645,1039,1994_1039_1
IL,1994,15378,401645,1039,1994_1039_3
IL,1994,30952,401645,1039,1994_1039_4
IL,1994,48022,401645,1039,1994_1039_5
AR,1994,16820,74826,103,1994_103_0
AR,1994,47797,74826,103,1994_103_1
CO,1994,21888,24798,10407,1994_10407_0
CO,1994,0,24798,10407,1994_10407_1
IL,1994,121935,170936,1040,1994_1040_0
IL,1994,31500,170936,1040,1994_1040_1
CO,1994,42310,46438,10411,1994_10411_0
CO,1994,39098,60328,10412,1994_10412_0
CO,1994,0,60328,10412,1994_10412_1
CO,1994,14048,60328,10412,1994_10412_2
IL,1994,70507,79843,1041,1994_1041_0
CT,1994,1468916,8639065,10424,1994_10424_0
CT,1994,19067,8639065,10424,1994_10424_10
CT,1994,19768,8639065,10424,1994_10424_101
CT,1994,54278,8639065,10424,1994_10424_102
CT,1994,34997,8639065,10424,1994_10424_103
CT,1994,20386,8639065,10424,1994_10424_104
CT,1994,42751,8639065,10424,1994_10424_105
CT,1994,31503,8639065,10424,1994_10424_106
CT,1994,40753,8639065,10424,1994_10424_107
CT,1994,24182,8639065,10424,1994_10424_109
CT,1994,32839,8639065,10424,1994_10424_11
CT,1994,5573,8639065,10424,1994_10424_110
CT,1994,24387,8639065,10424,1994_10424_111
CT,1994,38064,8639065,10424,1994_10424_112
CT,1994,31591,8639065,10424,1994_10424_113
CT,1994,19633,8639065,10424,1994_10424_114
CT,1994,54891,8639065,10424,1994_10424_115
CT,1994,65088,8639065,10424,1994_10424_117
CT,1994,26136,8639065,10424,1994_10424_118
CT,1994,59849,8639065,10424,1994_10424_119
CT,1994,24356,8639065,10424,1994_10424_12
CT,1994,22716,8639065,10424,1994_10424_120
CT,1994,26435,8639065,10424,1994_10424_122
CT,1994,25595,8639065,10424,1994_10424_123
CT,1994,37918,8639065,10424,1994_10424_124
CT,1994,18787,8639065,10424,1994_10424_125
CT,1994,15103,8639065,10424,1994_10424_126
CT,1994,69428,8639065,10424,1994_10424_127
CT,1994,47852,8639065,10424,1994_10424_128
CT,1994,88157,8639065,10424,1994_10424_129
CT,1994,31287,8639065,10424,1994_10424_130
CT,1994,67447,8639065,10424,1994_10424_131
CT,1994,94098,8639065,10424,1994_10424_132
CT,1994,30138,8639065,10424,1994_10424_133
CT,1994,21857,8639065,10424,1994_10424_134
CT,1994,7000,8639065,10424,1994_10424_135
CT,1994,25592,8639065,10424,1994_10424_136
CT,1994,19005,8639065,10424,1994_10424_138
CT,1994,62594,8639065,10424,1994_10424_139
CT,1994,35684,8639065,10424,1994_10424_140
CT,1994,14668,8639065,10424,1994_10424_141
CT,1994,32364,8639065,10424,1994_10424_142
CT,1994,36713,8639065,10424,1994_10424_146
CT,1994,4315,8639065,10424,1994_10424_147
CT,1994,15267,8639065,10424,1994_10424_148
CT,1994,25388,8639065,10424,1994_10424_150
CT,1994,35286,8639065,10424,1994_10424_152
CT,1994,44124,8639065,10424,1994_10424_153
CT,1994,42392,8639065,10424,1994_10424_154
CT,1994,53446,8639065,10424,1994_10424_155
CT,1994,22769,8639065,10424,1994_10424_156
CT,1994,25732,8639065,10424,1994_10424_157
CT,1994,24415,8639065,10424,1994_10424_159
CT,1994,27975,8639065,10424,1994_10424_161
CT,1994,17608,8639065,10424,1994_10424_164
CT,1994,27348,8639065,10424,1994_10424_166
CT,1994,30774,8639065,10424,1994_10424_169
CT,1994,0,8639065,10424,1994_10424_17
CT,1994,17856,8639065,10424,1994_10424_172
CT,1994,39764,8639065,10424,1994_10424_173
CT,1994,12813,8639065,10424,1994_10424_174
CT,1994,33462,8639065,10424,1994_10424_175
CT,1994,18652,8639065,10424,1994_10424_178
CT,1994,21325,8639065,10424,1994_10424_179
CT,1994,16696,8639065,10424,1994_10424_182
CT,1994,33163,8639065,10424,1994_10424_183
CT,1994,15697,8639065,10424,1994_10424_184
CT,1994,38598,8639065,10424,1994_10424_19
CT,1994,62804,8639065,10424,1994_10424_190
CT,1994,13755,8639065,10424,1994_10424_191
CT,1994,15910,8639065,10424,1994_10424_192
CT,1994,14871,8639065,10424,1994_10424_194
CT,1994,27347,8639065,10424,1994_10424_196
CT,1994,14920,8639065,10424,1994_10424_197
CT,1994,30271,8639065,10424,1994_10424_201
CT,1994,19874,8639065,10424,1994_10424_204
CT,1994,26721,8639065,10424,1994_10424_205
CT,1994,18998,8639065,10424,1994_10424_206
CT,1994,15122,8639065,10424,1994_10424_207
CT,1994,49406,8639065,10424,1994_10424_211
CT,1994,1072,8639065,10424,1994_10424_213
CT,1994,0,8639065,10424,1994_10424_217
CT,1994,76137,8639065,10424,1994_10424_218
CT,1994,94801,8639065,10424,1994_10424_219
CT,1994,65985,8639065,10424,1994_10424_23
CT,1994,20808,8639065,10424,1994_10424_24
CT,1994,27807,8639065,10424,1994_10424_25
CT,1994,22424,8639065,10424,1994_10424_26
CT,1994,17084,8639065,10424,1994_10424_27
CT,1994,17380,8639065,10424,1994_10424_28
CT,1994,22199,8639065,10424,1994_10424_29
CT,1994,25869,8639065,10424,1994_10424_3
CT,1994,26182,8639065,10424,1994_10424_30
CT,1994,117238,8639065,10424,1994_10424_31
CT,1994,35077,8639065,10424,1994_10424_32
CT,1994,51119,8639065,10424,1994_10424_33
CT,1994,29614,8639065,10424,1994_10424_34
CT,1994,29297,8639065,10424,1994_10424_38
CT,1994,19896,8639065,10424,1994_10424_4
CT,1994,13565,8639065,10424,1994_10424_40
CT,1994,11518,8639065,10424,1994_10424_41
CT,1994,26654,8639065,10424,1994_10424_44
CT,1994,23250,8639065,10424,1994_10424_5
CT,1994,0,8639065,10424,1994_10424_55
CT,1994,14757,8639065,10424,1994_10424_56
CT,1994,26578,8639065,10424,1994_10424_57
CT,1994,54502,8639065,10424,1994_10424_59
CT,1994,14699,8639065,10424,1994_10424_6
CT,1994,45942,8639065,10424,1994_10424_60
CT,1994,14019,8639065,10424,1994_10424_61
CT,1994,144493,8639065,10424,1994_10424_62
CT,1994,21203,8639065,10424,1994_10424_63
CT,1994,54980,8639065,10424,1994_10424_64
CT,1994,126507,8639065,10424,1994_10424_65
CT,1994,41559,8639065,10424,1994_10424_66
CT,1994,19941,8639065,10424,1994_10424_67
CT,1994,19074,8639065,10424,1994_10424_68
CT,1994,28331,8639065,10424,1994_10424_69
CT,1994,49794,8639065,10424,1994_10424_71
CT,1994,36938,8639065,10424,1994_10424_72
CT,1994,105191,8639065,10424,1994_10424_73
CT,1994,26076,8639065,10424,1994_10424_75
CT,1994,25752,8639065,10424,1994_10424_76
CT,1994,27003,8639065,10424,1994_10424_77
CT,1994,13130,8639065,10424,1994_10424_79
CT,1994,4596,8639065,10424,1994_10424_8
CT,1994,22784,8639065,10424,1994_10424_80
CT,1994,10663,8639065,10424,1994_10424_81
CT,1994,23374,8639065,10424,1994_10424_82
CT,1994,8754,8639065,10424,1994_10424_85
CT,1994,40135,8639065,10424,1994_10424_9
CT,1994,24743,8639065,10424,1994_10424_90
CT,1994,17347,8639065,10424,1994_10424_92
CT,1994,16858,8639065,10424,1994_10424_95
CT,1994,15058,8639065,10424,1994_10424_96
CT,1994,31726,8639065,10424,1994_10424_97
CT,1994,58885,8639065,10424,1994_10424_98
CT,1994,25036,8639065,10424,1994_10424_99
CT,1994,35397,39024,10426,1994_10426_0
IL,1994,8385,9505,10430,1994_10430_0
IL,1994,11201,12883,10432,1994_10432_0
IL,1994,31010,35699,10434,1994_10434_0
IL,1994,14064,27488,10435,1994_10435_0
IL,1994,4814,27488,10435,1994_10435_1
IL,1994,6707,27488,10435,1994_10435_2
IL,1994,34635,39325,10436,1994_10436_0
IL,1994,12721,15101,10437,1994_10437_0
IL,1994,37797,44826,10438,1994_10438_0
IL,1994,32128,37191,10439,1994_10439_0
IL,1994,94870,110989,1043,1994_1043_0
IL,1994,0,110989,1043,1994_1043_1
IL,1994,0,110989,1043,1994_1043_2
IL,1994,15735,23540,10440,1994_10440_0
IL,1994,3387,23540,10440,1994_10440_1
IL,1994,2293,23540,10440,1994_10440_2
IL,1994,35126,115378,10441,1994_10441_0
IL,1994,47340,115378,10441,1994_10441_1
IL,1994,20828,115378,10441,1994_10441_2
IL,1994,2211,115378,10441,1994_10441_4
IL,1994,10729,12067,10443,1994_10443_0
IL,1994,43977,65925,10444,1994_10444_0
IL,1994,3349,65925,10444,1994_10444_2
IL,1994,28758,33633,10446,1994_10446_0
IL,1994,0,33633,10446,1994_10446_1
IL,1994,18881,32115,10447,1994_10447_0
IL,1994,8386,32115,10447,1994_10447_1
